ChEMBL ID;Receptor;Species;Purchasable;No. records;Assay type;Min.;Average;Max.;Unit;Mol. weight;Rot. Bonds;H don;H acc;LogP;Smiles
fingolimod-phosphate;1533;Smallmolecule;None;2;7;Human;32;Functional;19;7.9;8.9;9.5;EC50;ChEMBL;387;14;4;4;3.3;CCCCCCCCc1ccc(cc1)CCC(COP(=O)(O)O)(CO)N
GSK2018682;1763;Smallmolecule;None;3;2;Human;0;Functional;1;7.7;7.7;7.7;pEC50;GuidetoPharmacology;440;8;1;7;5.1;OC(=O)CCCn1ccc2c1cccc2c1noc(n1)c1cnc(c(c1)Cl)OC(C)C
icanbelimod;1853;Smallmolecule;None;-;1;Human;0;Functional;1;8.0;8.0;8.0;pEC50;GuidetoPharmacology;409;7;1;5;4.3;Fc1c(ccc(c1)c1noc(n1)c1ccc(cc1)CC(C)C)CN1CC(C1)C(=O)O
NIBR-0213;2666;Smallmolecule;None;109;2;Human;17;Functional;3;8.6;8.6;8.6;pIC50;GuidetoPharmacology;464;7;3;3;6.3;OC(=O)[C@@H](NC(=O)c1c(C)cc(cc1C)c1cccc(c1)N[C@@H](c1ccc(c(c1)C)Cl)C)C
NIBR-0213;2666;Smallmolecule;None;109;2;Human;17;Functional;3;8.7;8.7;8.7;IC50;ChEMBL;464;7;3;3;6.3;OC(=O)[C@@H](NC(=O)c1c(C)cc(cc1C)c1cccc(c1)N[C@@H](c1ccc(c(c1)C)Cl)C)C
ozanimod;2817;Smallmolecule;None;33;5;Human;41;Functional;8;9.4;9.6;9.8;pEC50;GuidetoPharmacology;404;7;2;7;3.6;OCCN[C@H]1CCc2c1cccc2c1noc(n1)c1ccc(c(c1)C#N)OC(C)C
ozanimod;2817;Smallmolecule;None;33;5;Human;41;Functional;8;8.0;8.0;8.0;pEC50;DrugCentral;404;7;2;7;3.6;OCCN[C@H]1CCc2c1cccc2c1noc(n1)c1ccc(c(c1)C#N)OC(C)C
ozanimod;2817;Smallmolecule;None;33;5;Human;41;Functional;8;9.4;9.7;9.8;EC50;ChEMBL;404;7;2;7;3.6;OCCN[C@H]1CCc2c1cccc2c1noc(n1)c1ccc(c(c1)C#N)OC(C)C
ponesimod;2971;Smallmolecule;None;3;4;Human;0;Functional;4;8.0;8.0;8.0;pEC50;GuidetoPharmacology;460;8;2;6;4.3;CCCN=C1S/C(=C\c2ccc(c(c2)Cl)OC[C@@H](CO)O)/C(=O)N1c1ccccc1C
ponesimod;2971;Smallmolecule;None;3;4;Human;0;Functional;4;8.1;8.1;8.1;pEC50;DrugCentral;460;8;2;6;4.3;CCCN=C1S/C(=C\c2ccc(c(c2)Cl)OC[C@@H](CO)O)/C(=O)N1c1ccccc1C
ponesimod;2971;Smallmolecule;None;3;4;Human;0;Functional;4;7.9;7.9;7.9;IC50;ChEMBL;460;8;2;6;4.3;CCCN=C1S/C(=C\c2ccc(c(c2)Cl)OC[C@@H](CO)O)/C(=O)N1c1ccccc1C
ponesimod;2971;Smallmolecule;None;3;4;Human;0;Functional;4;8.0;8.0;8.0;EC50;ChEMBL;460;8;2;6;4.3;CCCN=C1S/C(=C\c2ccc(c(c2)Cl)OC[C@@H](CO)O)/C(=O)N1c1ccccc1C
RP-001;3189;Smallmolecule;None;-;1;Human;0;Functional;1;11.1;11.1;11.1;pEC50;GuidetoPharmacology;432;8;2;7;4.1;N#Cc1cc(ccc1OC(C)C)c1onc(n1)c1cccc2c1CCC2NCCC(=O)O
RP-101075;3190;Smallmolecule;None;70;5;Human;5;Functional;2;9.6;9.6;9.6;pEC50;GuidetoPharmacology;360;4;1;6;4.0;N#Cc1cc(ccc1OC(C)C)c1onc(n1)c1cccc2c1CC[C@@H]2N
RP-101075;3190;Smallmolecule;None;70;5;Human;5;Functional;2;9.7;9.7;9.7;EC50;ChEMBL;360;4;1;6;4.0;N#Cc1cc(ccc1OC(C)C)c1onc(n1)c1cccc2c1CC[C@@H]2N
SAR247799;3271;Smallmolecule;None;-;1;Human;0;Functional;1;6.3;7.1;7.9;pEC50;GuidetoPharmacology;425;6;1;7;4.8;OC(=O)COc1c(C)cc(cc1C)c1nc2c(o1)nc(nc2)Oc1cccc(c1)Cl
SEW2871;3393;Smallmolecule;None;-1;3;Human;69;Functional;6;7.5;7.7;7.9;pEC50;GuidetoPharmacology;440;3;0;4;7.2;FC(c1sc(cc1c1ccccc1)c1onc(n1)c1cccc(c1)C(F)(F)F)(F)F
SEW2871;3393;Smallmolecule;None;-1;3;Human;69;Functional;6;6.6;6.6;6.6;EC50;ChEMBL;440;3;0;4;7.2;FC(c1sc(cc1c1ccccc1)c1onc(n1)c1cccc(c1)C(F)(F)F)(F)F
sphingosine1-phosphate;3443;Smallmolecule;None;-1;14;Human;34;Functional;23;7.1;8.6;9.5;pEC50;GuidetoPharmacology;379;17;4;4;4.0;CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)(O)O)N)O
sphingosine1-phosphate;3443;Smallmolecule;None;-1;14;Human;34;Functional;23;7.6;8.7;10.6;EC50;ChEMBL;379;17;4;4;4.0;CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)(O)O)N)O
VPC23019;3786;Smallmolecule;None;-1;4;Human;34;Functional;2;7.2;7.2;7.2;EC50;ChEMBL;372;12;4;4;3.0;CCCCCCCCc1cccc(c1)NC(=O)[C@@H](COP(=O)(O)O)N
VPC44116;3789;Smallmolecule;None;1;3;Human;4;Functional;3;7.6;7.6;7.6;pIC50;GuidetoPharmacology;370;12;4;3;3.4;CCCCCCCCc1cccc(c1)NC(=O)[C@@H](CCP(=O)(O)O)N
CHEMBL1938948;69354;Smallmolecule;None;5;2;Human;0;Functional;2;6.4;6.3;6.4;EC50;ChEMBL;423;3;1;4;4.9;Cn1cc(C(=O)Nc2ccc(-c3ccncc3)c(C(F)(F)F)c2)c(=O)c2ccccc21
CHEMBL1938949;69355;Smallmolecule;None;125;2;Human;0;Functional;2;7.7;7.7;7.7;EC50;ChEMBL;424;3;1;5;4.3;Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)n2)c(=O)c2cnccc21
CHEMBL199754;72163;Smallmolecule;None;-12;4;Human;0;Functional;1;7.2;7.2;7.2;EC50;ChEMBL;515;18;5;10;3.4;N[C@@H](COP(=O)(O)O)[C@H](O)/C=C/CCCCCCCCCCNc1ccc([N+](=O)[O-])c2nonc12
CHEMBL371758;133679;Smallmolecule;None;1;3;Human;0;Functional;1;9.0;9.0;9.0;EC50;ChEMBL;607;21;4;10;5.9;C[C@@](N)(CCc1ccc(OCCCCCCCCCCCNc2ccc([N+](=O)[O-])c3nonc23)cc1)COP(=O)(O)O
(S)-FTY720-phosphate;3394;Smallmolecule;None;-1;6;Human;29;Functional;19;7.7;9.0;10.9;EC50;ChEMBL;387;14;4;4;3.3;CCCCCCCCc1ccc(cc1)CC[C@@](COP(=O)(O)O)(CO)N
