ChEMBL ID;Receptor;Species;Purchasable;No. records;Assay type;Min.;Average;Max.;Unit;Mol. weight;Rot. Bonds;H don;H acc;LogP;Smiles
CHEMBL1086490;7152;Smallmolecule;None;-;1;Human;0;Functional;2;8.9;8.9;8.9;IC50;ChEMBL;512;6;2;3;6.5;O=C(O)c1ccc(C2(NC(=O)c3cc(Cl)cc4ccn(Cc5ccc(C(F)(F)F)cc5)c34)CC2)cc1
CHEMBL1645133;56612;Smallmolecule;None;-;1;Human;0;Functional;2;9.1;9.1;9.1;EC50;ChEMBL;434;6;2;3;5.1;C[C@H](NC(=O)c1cccc2c1N(Cc1cccc(Cl)c1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645134;56613;Smallmolecule;None;-;1;Human;0;Functional;2;9.0;9.0;9.0;IC50;ChEMBL;468;6;2;3;5.7;C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(Cl)c(Cl)c1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645135;56614;Smallmolecule;None;-;1;Human;0;Functional;2;9.0;9.0;9.0;IC50;ChEMBL;434;6;2;3;5.1;C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(Cl)cc1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645136;56615;Smallmolecule;None;-;1;Human;0;Functional;2;8.2;8.2;8.2;IC50;ChEMBL;418;6;2;3;4.6;C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(F)cc1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645137;56616;Smallmolecule;None;-;1;Human;0;Functional;2;8.7;8.7;8.7;IC50;ChEMBL;468;6;2;3;5.5;C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(C(F)(F)F)cc1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645138;56617;Smallmolecule;None;-;1;Human;0;Functional;2;9.7;9.7;9.7;EC50;ChEMBL;468;6;2;3;5.5;C[C@H](NC(=O)c1cccc2c1N(Cc1cccc(C(F)(F)F)c1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645139;56618;Smallmolecule;None;-;1;Human;0;Functional;2;8.6;8.6;8.6;IC50;ChEMBL;484;7;2;4;5.3;C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(OC(F)(F)F)cc1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645140;56619;Smallmolecule;None;-;1;Human;0;Functional;2;8.1;8.1;8.1;IC50;ChEMBL;425;6;2;4;4.3;C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(C#N)cc1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645141;56620;Smallmolecule;None;-;1;Human;0;Functional;2;8.9;8.9;8.9;IC50;ChEMBL;476;7;2;3;6.1;C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(-c3ccccc3)cc1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645142;56621;Smallmolecule;None;-;1;Human;0;Functional;2;9.4;9.4;9.4;EC50;ChEMBL;556;6;2;3;6.0;C[C@H](NC(=O)c1cccc2c1N(Cc1cc(Br)cc(Br)c1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645144;56623;Smallmolecule;None;-;1;Human;0;Functional;2;8.1;8.1;8.1;IC50;ChEMBL;512;6;2;3;5.9;C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(Cl)cc1Br)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645145;56624;Smallmolecule;None;-;1;Human;0;Functional;2;7.1;7.1;7.1;IC50;ChEMBL;443;7;3;4;3.5;C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(C(N)=O)cc1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645146;56625;Smallmolecule;None;-;1;Human;0;Functional;2;6.6;6.6;6.6;IC50;ChEMBL;401;6;2;4;3.8;C[C@H](NC(=O)c1cccc2c1N(Cc1cccnc1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645147;56626;Smallmolecule;None;-;1;Human;0;Functional;2;6.9;6.9;6.9;IC50;ChEMBL;456;6;2;3;5.7;C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(C(C)(C)C)cc1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645148;56627;Smallmolecule;None;-;1;Human;0;Functional;2;8.2;8.2;8.2;IC50;ChEMBL;414;6;2;3;4.7;Cc1ccc(CN2CCc3cccc(C(=O)N[C@@H](C)c4ccc(C(=O)O)cc4)c32)cc1
CHEMBL1645149;56628;Smallmolecule;None;-;1;Human;0;Functional;2;8.3;8.3;8.3;IC50;ChEMBL;546;6;2;3;6.2;C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(C(F)(F)F)cc1Br)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645150;56629;Smallmolecule;None;-;1;Human;0;Functional;2;7.1;7.1;7.1;IC50;ChEMBL;443;7;3;4;3.5;C[C@H](NC(=O)c1cccc2c1N(Cc1cccc(C(N)=O)c1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645151;56630;Smallmolecule;None;-;1;Human;0;Functional;2;6.7;6.7;6.7;IC50;ChEMBL;425;6;2;4;4.3;C[C@H](NC(=O)c1cccc2c1N(Cc1cccc(C#N)c1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645152;56631;Smallmolecule;None;-;1;Human;0;Functional;2;8.5;8.5;8.5;IC50;ChEMBL;492;6;2;5;4.9;C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(C(F)(F)F)cc1)CC2)c1ccc(-c2nn[nH]n2)cc1
CHEMBL1645153;56632;Smallmolecule;None;-;1;Human;0;Functional;2;8.7;8.7;8.7;IC50;ChEMBL;502;6;2;3;6.1;C[C@H](NC(=O)c1cc(Cl)cc2c1N(Cc1ccc(C(F)(F)F)cc1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645154;56633;Smallmolecule;None;-;1;Human;0;Functional;2;8.5;8.5;8.5;IC50;ChEMBL;536;6;2;3;6.5;C[C@H](NC(=O)c1cc(C(F)(F)F)cc2c1N(Cc1ccc(C(F)(F)F)cc1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1645155;56634;Smallmolecule;None;-;1;Human;0;Functional;2;8.7;8.7;8.7;IC50;ChEMBL;486;6;2;3;5.6;C[C@H](NC(=O)c1cc(F)cc2c1N(Cc1ccc(C(F)(F)F)cc1)CC2)c1ccc(C(=O)O)cc1
CHEMBL1644003;56389;Smallmolecule;None;-;1;Human;0;Functional;4;8.9;8.9;8.9;IC50;ChEMBL;549;7;2;5;5.4;Cc1ccc(S(=O)(=O)NC(=O)NCCc2ccc(-c3c(C(=O)N(C)C)sc4c(C)cc(C)cc34)cc2)cc1
CHEMBL1669023;57218;Smallmolecule;None;-;0;Human;0;Functional;2;8.6;9.0;9.5;Ki;ChEMBL;552;11;1;5;6.0;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CCNC(=O)Cc3ccccc3OC)cc1C)C2
CHEMBL1669013;57208;Smallmolecule;None;-;1;Human;0;Functional;5;6.2;6.2;6.2;IC50;ChEMBL;627;10;2;6;6.2;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccc(C)cc4)CC3)cc1C)C2
CHEMBL1669013;57208;Smallmolecule;None;-;1;Human;0;Functional;5;8.0;9.0;10.0;Ki;ChEMBL;627;10;2;6;6.2;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccc(C)cc4)CC3)cc1C)C2
CHEMBL1669014;57209;Smallmolecule;None;-;1;Human;0;Functional;4;9.3;9.4;9.5;Ki;ChEMBL;616;10;1;4;7.8;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)Cc4ccc(Cl)cc4Cl)CC3)cc1C)C2
CHEMBL1669015;57210;Smallmolecule;None;-;1;Human;0;Functional;4;8.9;9.2;9.5;Ki;ChEMBL;582;10;1;4;7.2;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)Cc4ccccc4Cl)CC3)cc1C)C2
CHEMBL1669016;57211;Smallmolecule;None;-;1;Human;0;Functional;4;8.2;9.0;9.7;Ki;ChEMBL;622;12;2;6;6.2;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)Cc4cc(C(=O)O)ccc4OC)CC3)cc1C)C2
CHEMBL1669017;57212;Smallmolecule;None;-;1;Human;0;Functional;4;8.8;9.3;9.8;Ki;ChEMBL;579;11;1;6;5.9;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)Cc4ncccc4OC)CC3)cc1C)C2
CHEMBL1669018;57213;Smallmolecule;None;-;1;Human;0;Functional;4;9.2;9.4;9.7;Ki;ChEMBL;578;11;1;5;6.5;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)Cc4ccccc4OC)CC3)cc1C)C2
CHEMBL1669019;57214;Smallmolecule;None;-;0;Human;0;Functional;2;8.9;9.0;9.2;Ki;ChEMBL;567;11;1;6;5.8;CCOc1c2c(c(OCC)c3ncccc13)CN(c1ccc(CC(C)NC(=O)Cc3ccccc3OC)cc1C)C2=O
CHEMBL1669020;57215;Smallmolecule;None;-;0;Human;0;Functional;2;8.6;8.8;9.1;Ki;ChEMBL;553;11;1;6;5.4;CCOc1c2c(c(OCC)c3ncccc13)CN(c1ccc(CCNC(=O)Cc3ccccc3OC)cc1C)C2=O
CHEMBL1669021;57216;Smallmolecule;None;-;0;Human;0;Functional;2;7.0;7.7;8.4;Ki;ChEMBL;660;11;1;5;7.1;COc1ccccc1CC(=O)NCCc1ccc(N2Cc3c(c(OCC(F)(F)F)c4ccccc4c3OCC(F)(F)F)C2=O)c(C)c1
CHEMBL1669022;57217;Smallmolecule;None;-;0;Human;0;Functional;2;8.1;8.6;9.2;Ki;ChEMBL;596;11;1;5;6.4;COc1ccccc1CC(=O)NCCc1ccc(N2Cc3c(c(OC(F)F)c4ccccc4c3OC(F)F)C2=O)c(C)c1
CHEMBL1669006;57201;Smallmolecule;None;-;1;Human;0;Functional;4;8.1;8.7;9.4;Ki;ChEMBL;681;10;2;6;6.9;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccccc4C(F)(F)F)CC3)cc1C)C2
CHEMBL1669007;57202;Smallmolecule;None;-;1;Human;0;Functional;4;8.2;8.7;9.3;Ki;ChEMBL;663;10;2;6;7.0;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccc5ccccc5c4)CC3)cc1C)C2
CHEMBL1669008;57203;Smallmolecule;None;-;1;Human;4;Functional;7;7.1;7.8;8.5;IC50;ChEMBL;681;10;2;6;7.2;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4c(Cl)cccc4Cl)CC3)cc1C)C2
CHEMBL1669008;57203;Smallmolecule;None;-;1;Human;4;Functional;7;8.5;9.0;9.5;Ki;ChEMBL;681;10;2;6;7.2;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4c(Cl)cccc4Cl)CC3)cc1C)C2
CHEMBL1669009;57204;Smallmolecule;None;-;1;Human;0;Functional;5;6.8;6.8;6.8;IC50;ChEMBL;643;11;2;7;5.9;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccccc4OC)CC3)cc1C)C2
CHEMBL1669009;57204;Smallmolecule;None;-;1;Human;0;Functional;5;8.5;9.1;9.8;Ki;ChEMBL;643;11;2;7;5.9;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccccc4OC)CC3)cc1C)C2
CHEMBL1669010;57205;Smallmolecule;None;-;1;Human;0;Functional;4;8.5;9.1;9.6;Ki;ChEMBL;627;10;2;6;6.2;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccccc4C)CC3)cc1C)C2
CHEMBL1669011;57206;Smallmolecule;None;-;1;Human;0;Functional;4;7.9;8.6;9.3;Ki;ChEMBL;756;10;2;7;7.0;Cc1cc(CC2(NC(=O)NS(=O)(=O)c3ccccc3Cl)CC2)ccc1N1Cc2c(c(OCC(F)(F)F)c3cccnc3c2OCC(F)(F)F)C1=O
CHEMBL1669012;57207;Smallmolecule;None;-;1;Human;0;Functional;5;6.4;6.4;6.4;IC50;ChEMBL;647;10;2;6;6.5;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccccc4Cl)CC3)cc1C)C2
CHEMBL1669012;57207;Smallmolecule;None;-;1;Human;0;Functional;5;8.6;9.2;9.8;Ki;ChEMBL;647;10;2;6;6.5;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccccc4Cl)CC3)cc1C)C2
CHEMBL1669002;57197;Smallmolecule;None;-;1;Human;0;Functional;4;7.2;8.2;9.2;Ki;ChEMBL;697;11;2;7;6.8;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccc(OC(F)(F)F)cc4)CC3)cc1C)C2
CHEMBL1669003;57198;Smallmolecule;None;-;1;Human;0;Functional;4;7.7;8.3;8.9;Ki;ChEMBL;772;10;2;7;7.5;Cc1cc(CC2(NC(=O)NS(=O)(=O)c3ccc4ccccc4c3)CC2)ccc1N1Cc2c(c(OCC(F)(F)F)c3cccnc3c2OCC(F)(F)F)C1=O
CHEMBL1669004;57199;Smallmolecule;None;-;1;Human;0;Functional;4;8.1;8.7;9.3;Ki;ChEMBL;691;10;2;6;6.6;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccccc4Br)CC3)cc1C)C2
CHEMBL1669024;57219;Smallmolecule;None;-;1;Human;0;Functional;4;7.7;8.5;9.3;Ki;ChEMBL;631;10;2;6;6.0;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccc(F)cc4)CC3)cc1C)C2
CHEMBL1669025;57220;Smallmolecule;None;-;1;Human;0;Functional;4;7.2;8.3;9.4;Ki;ChEMBL;681;10;2;6;7.2;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4cccc(Cl)c4Cl)CC3)cc1C)C2
CHEMBL1669026;57221;Smallmolecule;None;-;1;Human;0;Functional;5;7.1;7.1;7.1;IC50;ChEMBL;641;10;2;6;6.5;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4c(C)cccc4C)CC3)cc1C)C2
CHEMBL1669026;57221;Smallmolecule;None;-;1;Human;0;Functional;5;8.8;9.1;9.4;Ki;ChEMBL;641;10;2;6;6.5;CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4c(C)cccc4C)CC3)cc1C)C2
CHEMBL1910022;67306;Smallmolecule;None;-;1;Human;0;Functional;2;7.7;7.7;7.7;IC50;ChEMBL;455;4;2;3;5.8;C[C@H](NC(=O)c1cccc2c1Oc1cc(C(F)(F)F)ccc1CC2)c1ccc(C(=O)O)cc1
CHEMBL1910023;67307;Smallmolecule;None;-;1;Human;0;Functional;2;6.0;6.0;6.0;IC50;ChEMBL;467;4;2;3;5.7;O=C(O)c1ccc(C2(NC(=O)c3cccc4c3Oc3cc(C(F)(F)F)ccc3CC4)CC2)cc1
CHEMBL1910024;67308;Smallmolecule;None;-;1;Human;0;Functional;2;7.4;7.4;7.4;IC50;ChEMBL;455;4;2;3;5.8;C[C@H](NC(=O)c1cccc2c1Oc1ccc(C(F)(F)F)cc1CC2)c1ccc(C(=O)O)cc1
CHEMBL1910025;67309;Smallmolecule;None;-;1;Human;0;Functional;2;7.5;7.5;7.5;IC50;ChEMBL;467;4;2;3;5.7;O=C(O)c1ccc(C2(NC(=O)c3cccc4c3Oc3ccc(C(F)(F)F)cc3CC4)CC2)cc1
CHEMBL3138992;105570;Smallmolecule;None;-2;3;Human;0;Functional;8;8.2;8.2;8.3;IC50;ChEMBL;396;8;2;4;3.5;C[C@H](NC(=O)[C@H]1CCCCN1CCOc1ccccc1)c1ccc(C(=O)O)cc1
CHEMBL3601973;121843;Smallmolecule;None;-;1;Human;0;Functional;4;8.3;8.3;8.3;IC50;ChEMBL;408;8;2;4;3.4;O=C(O)c1ccc(C2(NC(=O)[C@H]3CCCCN3CCOc3ccccc3)CC2)cc1
CHEMBL3601984;121845;Smallmolecule;None;-;1;Human;0;Functional;4;7.5;7.5;7.5;IC50;ChEMBL;421;8;2;5;3.4;C[C@H](NC(=O)[C@H]1CCCCN1CCOc1ccc(C#N)cc1)c1ccc(C(=O)O)cc1
CHEMBL3601985;121846;Smallmolecule;None;-;1;Human;0;Functional;4;8.5;8.5;8.5;IC50;ChEMBL;414;8;2;4;3.6;C[C@H](NC(=O)[C@H]1CCCCN1CCOc1ccc(F)cc1)c1ccc(C(=O)O)cc1
CHEMBL3601950;121842;Smallmolecule;None;-;1;Human;0;Functional;4;7.8;7.8;7.8;IC50;ChEMBL;410;9;2;4;3.9;CC[C@H](NC(=O)[C@H]1CCCCN1CCOc1ccccc1)c1ccc(C(=O)O)cc1
CHEMBL3601983;121844;Smallmolecule;None;-;1;Human;0;Functional;4;7.7;7.7;7.7;IC50;ChEMBL;382;8;2;4;2.9;O=C(O)c1ccc(CNC(=O)[C@H]2CCCCN2CCOc2ccccc2)cc1
CHEMBL3739435;135810;Smallmolecule;None;-;1;Human;0;Functional;3;8.3;8.2;8.3;IC50;ChEMBL;395;4;2;2;6.1;Cc1ccc(C(=O)O)c(C)c1NC(=O)c1cc(-c2ccccc2)cc2ccccc12
CHEMBL3739779;135854;Smallmolecule;None;-;1;Human;0;Functional;3;8.5;8.5;8.5;IC50;ChEMBL;426;5;3;4;5.0;Cc1cc(C(=O)O)cc(C)c1NC(=O)c1cc(-c2cccc(CO)c2)nc2ccccc12
CHEMBL3740223;135909;Smallmolecule;None;-;1;Human;0;Functional;5;8.6;8.6;8.6;IC50;ChEMBL;425;5;3;3;5.6;Cc1ccc(C(=O)O)c(C)c1NC(=O)c1cc(-c2cccc(CO)c2)cc2ccccc12
CHEMBL3740325;135921;Smallmolecule;None;125;2;Human;0;Functional;5;8.4;8.4;8.4;IC50;ChEMBL;429;4;2;2;6.7;Cc1ccc(C(=O)O)c(C)c1NC(=O)c1cc(-c2cccc(Cl)c2)cc2ccccc12
CHEMBL3741430;136036;Smallmolecule;None;-;1;Human;0;Functional;3;9.0;9.0;9.0;IC50;ChEMBL;425;5;3;3;5.6;Cc1cc(C(=O)O)cc(C)c1NC(=O)c1cc(-c2cccc(CO)c2)cc2ccccc12
CHEMBL3753835;136706;Smallmolecule;None;-;1;Human;0;Functional;2;9.2;9.2;9.2;IC50;ChEMBL;390;5;3;4;4.1;Cc1ccc(-c2cccc(CO)c2)nc1C(=O)Nc1c(C)cc(C(=O)O)cc1C
CHEMBL3741642;136058;Smallmolecule;None;-;1;Human;0;Functional;3;8.0;8.0;8.0;IC50;ChEMBL;396;4;2;3;5.5;Cc1cc(C(=O)O)cc(C)c1NC(=O)c1cc(-c2ccccc2)nc2ccccc12
CHEMBL3741710;136067;Smallmolecule;None;-;1;Human;12;Functional;2;6.9;6.9;6.9;IC50;ChEMBL;352;3;1;2;5.8;Cc1cccc(C)c1NC(=O)c1cc(-c2ccccc2)nc2ccccc12
CHEMBL3741902;136087;Smallmolecule;None;-;1;Human;0;Functional;3;8.3;8.3;8.3;IC50;ChEMBL;426;5;3;4;5.0;Cc1ccc(C(=O)O)c(C)c1NC(=O)c1cc(-c2cccc(CO)c2)nc2ccccc12
CHEMBL3742015;136099;Smallmolecule;None;-;1;Human;0;Functional;3;8.5;8.5;8.5;IC50;ChEMBL;395;4;2;2;6.1;Cc1cc(C(=O)O)cc(C)c1NC(=O)c1cc(-c2ccccc2)cc2ccccc12
CHEMBL3752948;136587;Smallmolecule;None;-;1;Human;0;Functional;2;9.2;9.2;9.2;IC50;ChEMBL;444;5;3;4;4.8;Cc1cc(C(=O)O)cc(C)c1NC(=O)c1nc(-c2cccc(CO)c2)ccc1C(F)(F)F
CHEMBL3753133;136614;Smallmolecule;None;-;1;Human;0;Functional;2;8.4;8.3;8.4;IC50;ChEMBL;393;5;3;3;4.6;Cc1ccc(C(=O)O)c(C)c1NC(=O)c1cc(-c2cccc(CO)c2)ccc1F
CHEMBL3753274;136635;Smallmolecule;None;-;1;Human;0;Functional;2;8.6;8.6;8.6;IC50;ChEMBL;389;5;3;3;4.7;Cc1ccc(-c2cccc(CO)c2)cc1C(=O)Nc1c(C)ccc(C(=O)O)c1C
CHEMBL3753286;136640;Smallmolecule;None;-;1;Human;0;Functional;2;8.7;8.7;8.7;IC50;ChEMBL;444;5;3;4;4.8;Cc1ccc(C(=O)O)c(C)c1NC(=O)c1nc(-c2cccc(CO)c2)ccc1C(F)(F)F
CHEMBL3753372;136653;Smallmolecule;None;-;1;Human;0;Functional;2;8.8;8.8;8.8;IC50;ChEMBL;394;4;2;3;5.3;Cc1ccc(-c2cccc(Cl)c2)nc1C(=O)Nc1c(C)ccc(C(=O)O)c1C
CHEMBL3753567;136675;Smallmolecule;None;-;1;Human;0;Functional;2;9.1;9.1;9.1;IC50;ChEMBL;393;5;3;3;4.6;Cc1cc(C(=O)O)cc(C)c1NC(=O)c1cc(-c2cccc(CO)c2)ccc1F
CHEMBL3753860;136710;Smallmolecule;None;-;1;Human;0;Functional;2;9.6;9.6;9.6;IC50;ChEMBL;389;5;3;3;4.7;Cc1ccc(-c2cccc(CO)c2)cc1C(=O)Nc1c(C)cc(C(=O)O)cc1C
CHEMBL3754085;136738;Smallmolecule;None;-;1;Human;0;Functional;4;8.6;8.6;8.6;IC50;ChEMBL;390;5;3;4;4.1;Cc1ccc(-c2cccc(CO)c2)nc1C(=O)Nc1c(C)ccc(C(=O)O)c1C
CHEMBL1933725;68932;Smallmolecule;None;11;3;Human;0;Functional;1;9.3;9.3;9.3;EC50;ChEMBL;418;9;2;6;3.1;O=C(O)c1csc(SCCN2C(=O)CC[C@@H]2/C=C/[C@@H](O)Cc2ccccc2)n1
CHEMBL3792709;138556;Smallmolecule;None;-;1;Human;3;Functional;2;7.7;7.7;7.7;IC50;ChEMBL;383;4;3;5;2.9;Cc1ccc(N2CCC(O)CC2)nc1C(=O)Nc1c(C)ccc(C(=O)O)c1C
CHEMBL3792999;138582;Smallmolecule;None;-;1;Human;0;Functional;1;7.1;7.1;7.1;IC50;ChEMBL;397;4;3;5;3.3;Cc1ccc(N2CCC(C)(O)CC2)nc1C(=O)Nc1c(C)ccc(C(=O)O)c1C
CHEMBL3793002;138584;Smallmolecule;None;-;1;Human;0;Functional;2;8.8;8.8;8.8;IC50;ChEMBL;403;4;2;4;4.2;Cc1ccc(N2CCC(F)(F)CC2)nc1C(=O)Nc1c(C)cc(C(=O)O)cc1C
CHEMBL3793912;138663;Smallmolecule;None;-;1;Human;0;Functional;1;7.0;7.0;7.0;IC50;ChEMBL;397;5;2;5;3.6;COC1CCN(c2ccc(C)c(C(=O)Nc3c(C)cc(C(=O)O)cc3C)n2)CC1
CHEMBL3793924;138664;Smallmolecule;None;-;1;Human;0;Functional;2;7.4;7.4;7.4;IC50;ChEMBL;397;4;3;5;3.3;Cc1ccc(N2CCC(C)(O)CC2)nc1C(=O)Nc1c(C)cc(C(=O)O)cc1C
CHEMBL3793928;138665;Smallmolecule;None;-;1;Human;0;Functional;2;7.9;7.8;7.9;IC50;ChEMBL;397;5;3;5;3.2;Cc1ccc(N2CCCC(CO)C2)nc1C(=O)Nc1c(C)ccc(C(=O)O)c1C
CHEMBL3793956;138669;Smallmolecule;None;-;1;Human;0;Functional;2;7.8;7.8;7.8;IC50;ChEMBL;397;5;3;5;3.2;Cc1ccc(N2CCCC(CO)C2)nc1C(=O)Nc1c(C)cc(C(=O)O)cc1C
CHEMBL3793994;138673;Smallmolecule;None;-;1;Human;0;Functional;1;7.1;7.1;7.1;IC50;ChEMBL;383;5;3;5;2.8;Cc1ccc(N2CCC(CO)C2)nc1C(=O)Nc1c(C)cc(C(=O)O)cc1C
CHEMBL3804978;139433;Smallmolecule;None;-41;6;Human;0;Functional;1;7.5;7.5;7.5;EC50;ChEMBL;431;7;3;7;3.1;O=C(O)c1csc([C@H]2CC[C@H]3[C@H](C[C@@H](O)[C@@H]3/C=C/[C@@H](O)COc3ccccc3)O2)n1
CHEMBL3805134;139449;Smallmolecule;None;-1258;5;Human;0;Functional;1;5.3;5.3;5.3;EC50;ChEMBL;390;9;3;5;2.8;O=C(O)CCC[C@H]1CC[C@H]2[C@H](C[C@@H](O)[C@@H]2/C=C/[C@@H](O)COc2ccccc2)O1
CHEMBL3805176;139453;Smallmolecule;None;-489;6;Human;0;Functional;1;5.7;5.7;5.7;EC50;ChEMBL;415;7;2;6;4.1;O=C(O)c1csc([C@H]2CC[C@H]3[C@H](C[C@@H](O)[C@@H]3/C=C/CCOc3ccccc3)O2)n1
CHEMBL3959926;150430;Smallmolecule;None;-63;3;Human;0;Functional;2;5.0;5.0;5.0;EC50;ChEMBL;440;12;2;2;6.8;CCCCCC(O)c1ccc([C@H]2[C@@H](Cl)C[C@@H](Cl)[C@@H]2C/C=C\CCCC(=O)O)cc1
CHEMBL3670685;128452;Smallmolecule;None;23;2;Human;32;Functional;2;8.1;8.1;8.1;IC50;ChEMBL;483;7;2;5;5.4;C[C@H](NC(=O)c1c(C(F)F)nn(C)c1Oc1cccc(C(F)(F)F)c1)c1ccc(C(=O)O)cc1
CHEMBL3948932;149062;Smallmolecule;None;-1;2;Human;0;Functional;1;4.7;4.7;4.7;EC50;ChEMBL;394;8;2;4;4.3;COC(=O)CCCCCC[C@@H]1[C@@H](c2ccc3c(c2)CCC3O)[C@H](O)C[C@H]1Cl
CHEMBL64804;198884;Smallmolecule;None;10;4;Human;15;Functional;4;9.3;9.3;9.3;EC50;ChEMBL;352;12;3;4;3.3;CCCCC[C@@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
CHEMBL4095293;158091;Smallmolecule;None;-;1;Human;0;Functional;2;6.8;6.8;6.8;IC50;ChEMBL;398;6;2;4;4.3;C[C@H](NC(=O)c1cc(F)cnc1Oc1ccc(F)cc1)c1ccc(C(=O)O)cc1
CHEMBL4096216;158176;Smallmolecule;None;275;2;Human;0;Functional;3;8.6;8.6;8.6;Kd;ChEMBL;414;6;2;4;4.9;C[C@H](NC(=O)c1cc(Cl)cnc1Oc1ccc(F)cc1)c1ccc(C(=O)O)cc1
CHEMBL4096216;158176;Smallmolecule;None;275;2;Human;0;Functional;3;7.6;7.6;7.6;IC50;ChEMBL;414;6;2;4;4.9;C[C@H](NC(=O)c1cc(Cl)cnc1Oc1ccc(F)cc1)c1ccc(C(=O)O)cc1
CHEMBL4099851;158515;Smallmolecule;None;309;2;Human;12;Functional;4;9.0;9.0;9.0;Kd;ChEMBL;414;6;2;4;4.9;C[C@H](NC(=O)c1cc(Cl)cnc1Oc1cccc(F)c1)c1ccc(C(=O)O)cc1
